kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
torch-2.1(triton),torch.bfloat16,2048,64,16,0.9150390625,3.0535,
torch-2.1(triton),torch.bfloat16,2048,64,16,0.9560546875,4.0977,
torch-2.1(triton),torch.bfloat16,2048,64,16,0.9697265625,4.7438,
torch-2.1(triton),torch.bfloat16,2048,64,16,0.9873046875,6.1443,
torch-2.1(triton),torch.bfloat16,2048,64,16,0.990234375,6.4148,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.495849609375,0.1248,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.59515380859375,0.1532,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.68072509765625,0.1908,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.7608642578125,0.2476,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.827392578125,0.3300,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.87762451171875,0.4409,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.92041015625,0.6131,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.9476318359375,0.8394,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.970947265625,1.2323,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.982666015625,1.6214,
torch-2.1(triton),torch.bfloat16,2048,16,32,0.9896240234375,1.9830,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.496826171875,0.4385,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.583740234375,0.5184,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.671630859375,0.6358,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.753662109375,0.8077,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.82275390625,1.0490,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.8818359375,1.4161,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.9150390625,1.7753,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.94384765625,2.3105,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.973388671875,3.4095,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.984619140625,4.2781,
torch-2.1(triton),torch.bfloat16,2048,32,32,0.987060546875,4.6972,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.5048828125,0.9655,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.572265625,1.0901,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.6875,1.3976,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.7529296875,1.6665,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.81640625,2.0546,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.865234375,2.5067,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.9169921875,3.2723,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.953125,4.2222,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.970703125,4.9468,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.982421875,6.0977,
torch-2.1(triton),torch.bfloat16,2048,64,32,0.9912109375,7.5686,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.50128173828125,0.1256,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.5882568359375,0.1504,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.67840576171875,0.1892,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.75140380859375,0.2387,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.82818603515625,0.3302,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.87640380859375,0.4356,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.91632080078125,0.5942,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.95147705078125,0.8850,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.96929931640625,1.1909,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.9837646484375,1.6519,
torch-2.1(triton),torch.bfloat16,2048,16,64,0.989501953125,2.0402,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.4892578125,0.4323,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.60546875,0.5422,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.6689453125,0.6297,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.750732421875,0.7974,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.82373046875,1.0515,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.87744140625,1.3797,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.917724609375,1.8151,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.94775390625,2.4153,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.968017578125,3.1462,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.980224609375,3.9773,
torch-2.1(triton),torch.bfloat16,2048,32,64,0.987548828125,4.6947,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.50390625,0.9653,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.583984375,1.1135,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.7109375,1.4880,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.7705078125,1.7589,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.8271484375,2.1439,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.880859375,2.6968,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.921875,3.3901,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.953125,4.3431,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.966796875,4.8584,
torch-2.1(triton),torch.bfloat16,2048,64,64,0.9833984375,6.2843,
