kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
torch-2.0(fallback),torch.bfloat16,2048,64,2,0.978515625,0.5096,
torch-2.0(fallback),torch.bfloat16,2048,64,2,0.9931640625,0.8564,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.4947509765625,0.0058,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.59521484375,0.0072,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.67681884765625,0.0089,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.7591552734375,0.0120,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.82470703125,0.0167,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.8792724609375,0.0244,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.91900634765625,0.0363,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.9493408203125,0.0574,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.9698486328125,0.0935,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.9820556640625,0.1500,
torch-2.0(fallback),torch.bfloat16,2048,16,4,0.989990234375,0.2451,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.501220703125,0.0158,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.58349609375,0.0190,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.674072265625,0.0242,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.755615234375,0.0322,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.82373046875,0.0444,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.880615234375,0.0646,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.916015625,0.0902,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.94873046875,0.1415,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.967041015625,0.2064,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.980224609375,0.3102,
torch-2.0(fallback),torch.bfloat16,2048,32,4,0.9892578125,0.4627,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.505859375,0.0321,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.5966796875,0.0392,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.671875,0.0479,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.7421875,0.0605,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.826171875,0.0881,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.884765625,0.1283,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.921875,0.1805,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.951171875,0.2651,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.970703125,0.3811,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.982421875,0.5178,
torch-2.0(fallback),torch.bfloat16,2048,64,4,0.9794921875,0.4739,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.5,0.0036,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.5941162109375,0.0048,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.6807861328125,0.0061,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.75726318359375,0.0081,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.82427978515625,0.0115,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.8785400390625,0.0173,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.92254638671875,0.0281,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.9481201171875,0.0444,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.96759033203125,0.0769,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.9793701171875,0.1221,
torch-2.0(fallback),torch.bfloat16,2048,16,8,0.9918212890625,0.2823,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.50830078125,0.0100,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.598876953125,0.0126,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.67236328125,0.0161,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.763671875,0.0234,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.81884765625,0.0330,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.879638671875,0.0538,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.923095703125,0.0896,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.950439453125,0.1392,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.968017578125,0.2060,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.98193359375,0.3266,
torch-2.0(fallback),torch.bfloat16,2048,32,8,0.98876953125,0.4550,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.51953125,0.0278,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.587890625,0.0311,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.673828125,0.0430,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.7548828125,0.0604,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.822265625,0.0823,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.86328125,0.1060,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.91796875,0.1683,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.9501953125,0.2562,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.96875,0.3691,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.978515625,0.4720,
torch-2.0(fallback),torch.bfloat16,2048,64,8,0.9912109375,0.7898,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.499267578125,0.0028,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.59716796875,0.0036,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.66900634765625,0.0043,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.75909423828125,0.0065,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.82598876953125,0.0091,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.88037109375,0.0136,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.92132568359375,0.0213,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.942626953125,0.0300,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.97003173828125,0.0599,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.98187255859375,0.1057,
torch-2.0(fallback),torch.bfloat16,2048,16,16,0.989013671875,0.1777,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.49853515625,0.0066,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.589111328125,0.0088,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.6787109375,0.0116,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.7568359375,0.0159,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.8271484375,0.0233,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.880615234375,0.0357,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.925537109375,0.0617,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.950439453125,0.1021,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.970703125,0.1859,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.97900390625,0.2555,
torch-2.0(fallback),torch.bfloat16,2048,32,16,0.9921875,0.5370,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.4931640625,0.0154,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.5908203125,0.0198,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.71875,0.0310,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.7431640625,0.0344,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.798828125,0.0457,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.875,0.0817,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.9140625,0.1308,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.94140625,0.1951,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.9736328125,0.3879,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.9765625,0.4190,
torch-2.0(fallback),torch.bfloat16,2048,64,16,0.994140625,0.8661,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.497314453125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.5987548828125,0.0032,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.68194580078125,0.0041,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.75225830078125,0.0053,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.82244873046875,0.0075,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.87664794921875,0.0116,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.92205810546875,0.0187,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.947998046875,0.0285,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.9703369140625,0.0522,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.98101806640625,0.0841,
torch-2.0(fallback),torch.bfloat16,2048,16,32,0.99127197265625,0.1873,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.510009765625,0.0060,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.60009765625,0.0074,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.67529296875,0.0092,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.75634765625,0.0134,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.8203125,0.0187,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.8798828125,0.0290,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.921630859375,0.0469,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.949462890625,0.0766,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.965087890625,0.1158,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.984375,0.2777,
torch-2.0(fallback),torch.bfloat16,2048,32,32,0.987548828125,0.3547,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.49609375,0.0123,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.6123046875,0.0175,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.66796875,0.0208,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.7685546875,0.0312,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.8427734375,0.0480,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.8916015625,0.0749,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.9150390625,0.0981,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.9560546875,0.2170,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.9677734375,0.2961,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.9794921875,0.4452,
torch-2.0(fallback),torch.bfloat16,2048,64,32,0.9912109375,0.7510,
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.50128173828125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.59796142578125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.68292236328125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.755126953125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.826171875,0.0072,
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.87567138671875,0.0103,
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.915283203125,0.0152,
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.951416015625,0.0287,
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.97039794921875,0.0478,
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.9801025390625,0.0724,
torch-2.0(fallback),torch.bfloat16,2048,16,64,0.98907470703125,0.1317,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.510009765625,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.587646484375,0.0067,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.677734375,0.0087,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.76611328125,0.0123,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.828369140625,0.0170,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.884765625,0.0277,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.921630859375,0.0419,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.95654296875,0.0781,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.96630859375,0.1014,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.97998046875,0.1750,
torch-2.0(fallback),torch.bfloat16,2048,32,64,0.990478515625,0.3643,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.501953125,0.0118,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.57421875,0.0139,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.6796875,0.0186,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.7626953125,0.0273,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.8232421875,0.0372,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.8828125,0.0580,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.9287109375,0.0996,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.951171875,0.1487,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.970703125,0.2614,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.9833984375,0.4527,
torch-2.0(fallback),torch.bfloat16,2048,64,64,0.98828125,0.6188,
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.49749755859375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.59185791015625,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.677978515625,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.75177001953125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.82415771484375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.88055419921875,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.91961669921875,0.0155,
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.95001220703125,0.0254,
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.97003173828125,0.0448,
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.98333740234375,0.0810,
torch-2.0(fallback),torch.bfloat16,2048,16,128,0.98980712890625,0.1299,
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.49755859375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.6005859375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.675537109375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.763916015625,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.83154296875,0.0165,
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.881103515625,0.0239,
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.9140625,0.0333,
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.948974609375,0.0600,
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.96826171875,0.0964,
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.983154296875,0.1771,
torch-2.0(fallback),torch.bfloat16,2048,32,128,0.9873046875,0.2307,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.478515625,,OOM
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.60546875,0.0141,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.6767578125,0.0174,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.708984375,0.0195,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.8427734375,0.0365,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.8720703125,0.0448,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.9169921875,0.0744,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.9462890625,0.1154,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.9765625,0.2521,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.9765625,0.2556,
torch-2.0(fallback),torch.bfloat16,2048,64,128,0.98828125,0.4935,
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.49835205078125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.593017578125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.6800537109375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.75146484375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.8231201171875,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.87457275390625,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.916748046875,,OOM
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.9503173828125,0.0240,
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.9693603515625,0.0397,
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.98162841796875,0.0655,
torch-2.0(fallback),torch.bfloat16,2048,16,256,0.98931884765625,0.1148,
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.501953125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.5908203125,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.68115234375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.766357421875,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.830810546875,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.883544921875,,OOM
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.917236328125,0.0325,
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.951904296875,0.0561,
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.9638671875,0.0741,
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.978759765625,0.1302,
torch-2.0(fallback),torch.bfloat16,2048,32,256,0.989013671875,0.2339,
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.5009765625,,OOM
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.6025390625,,OOM
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.6787109375,,OOM
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.75,,OOM
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.845703125,0.0350,
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.8642578125,0.0399,
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.9169921875,0.0646,
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.9501953125,0.1118,
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.978515625,0.2372,
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.9765625,0.2205,
torch-2.0(fallback),torch.bfloat16,2048,64,256,0.9951171875,0.6818,
torch-2.0(fallback),torch.float16,2048,16,1,0.4945068359375,0.0072,
torch-2.0(fallback),torch.float16,2048,16,1,0.595947265625,0.0090,
torch-2.0(fallback),torch.float16,2048,16,1,0.67755126953125,0.0112,
torch-2.0(fallback),torch.float16,2048,16,1,0.75439453125,0.0147,
torch-2.0(fallback),torch.float16,2048,16,1,0.82476806640625,0.0205,
torch-2.0(fallback),torch.float16,2048,16,1,0.878662109375,0.0293,
torch-2.0(fallback),torch.float16,2048,16,1,0.91815185546875,0.0427,
torch-2.0(fallback),torch.float16,2048,16,1,0.94879150390625,0.0664,
torch-2.0(fallback),torch.float16,2048,16,1,0.9697265625,0.1067,
torch-2.0(fallback),torch.float16,2048,16,1,0.98211669921875,0.1640,
torch-2.0(fallback),torch.float16,2048,16,1,0.990966796875,0.2845,
torch-2.0(fallback),torch.float16,2048,32,1,0.498046875,0.0196,
torch-2.0(fallback),torch.float16,2048,32,1,0.6015625,0.0246,
torch-2.0(fallback),torch.float16,2048,32,1,0.6826171875,0.0307,
torch-2.0(fallback),torch.float16,2048,32,1,0.751220703125,0.0387,
torch-2.0(fallback),torch.float16,2048,32,1,0.825927734375,0.0543,
torch-2.0(fallback),torch.float16,2048,32,1,0.88037109375,0.0769,
torch-2.0(fallback),torch.float16,2048,32,1,0.9169921875,0.1063,
torch-2.0(fallback),torch.float16,2048,32,1,0.94970703125,0.1607,
torch-2.0(fallback),torch.float16,2048,32,1,0.9609375,0.1970,
torch-2.0(fallback),torch.float16,2048,32,1,0.982421875,0.3599,
torch-2.0(fallback),torch.float16,2048,32,1,0.989990234375,0.5017,
torch-2.0(fallback),torch.float16,2048,64,1,0.5048828125,0.0388,
torch-2.0(fallback),torch.float16,2048,64,1,0.5986328125,0.0474,
torch-2.0(fallback),torch.float16,2048,64,1,0.6533203125,0.0544,
torch-2.0(fallback),torch.float16,2048,64,1,0.77734375,0.0815,
torch-2.0(fallback),torch.float16,2048,64,1,0.8134765625,0.0955,
torch-2.0(fallback),torch.float16,2048,64,1,0.8955078125,0.1562,
torch-2.0(fallback),torch.float16,2048,64,1,0.916015625,0.1854,
torch-2.0(fallback),torch.float16,2048,64,1,0.935546875,0.2249,
torch-2.0(fallback),torch.float16,2048,64,1,0.9638671875,0.3576,
torch-2.0(fallback),torch.float16,2048,64,1,0.982421875,0.5413,
torch-2.0(fallback),torch.float16,2048,64,1,0.990234375,0.6682,
torch-2.0(fallback),torch.float16,2048,16,2,0.4962158203125,0.0065,
torch-2.0(fallback),torch.float16,2048,16,2,0.59185791015625,0.0080,
torch-2.0(fallback),torch.float16,2048,16,2,0.677490234375,0.0101,
torch-2.0(fallback),torch.float16,2048,16,2,0.75970458984375,0.0136,
torch-2.0(fallback),torch.float16,2048,16,2,0.823974609375,0.0185,
torch-2.0(fallback),torch.float16,2048,16,2,0.87548828125,0.0260,
torch-2.0(fallback),torch.float16,2048,16,2,0.92291259765625,0.0415,
torch-2.0(fallback),torch.float16,2048,16,2,0.9462890625,0.0585,
torch-2.0(fallback),torch.float16,2048,16,2,0.97003173828125,0.1001,
torch-2.0(fallback),torch.float16,2048,16,2,0.98138427734375,0.1524,
torch-2.0(fallback),torch.float16,2048,16,2,0.990234375,0.2558,
torch-2.0(fallback),torch.float16,2048,32,2,0.49560546875,0.0172,
torch-2.0(fallback),torch.float16,2048,32,2,0.59765625,0.0217,
torch-2.0(fallback),torch.float16,2048,32,2,0.681884765625,0.0273,
torch-2.0(fallback),torch.float16,2048,32,2,0.75244140625,0.0349,
torch-2.0(fallback),torch.float16,2048,32,2,0.81982421875,0.0474,
torch-2.0(fallback),torch.float16,2048,32,2,0.875,0.0671,
torch-2.0(fallback),torch.float16,2048,32,2,0.922607421875,0.1044,
torch-2.0(fallback),torch.float16,2048,32,2,0.94677734375,0.1448,
torch-2.0(fallback),torch.float16,2048,32,2,0.9658203125,0.2087,
torch-2.0(fallback),torch.float16,2048,32,2,0.980224609375,0.3122,
torch-2.0(fallback),torch.float16,2048,32,2,0.99072265625,0.5071,
torch-2.0(fallback),torch.float16,2048,64,2,0.4892578125,0.0336,
