kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
torch_custom,torch.bfloat16,2048,32,16,0.94970703125,0.0740,
torch_custom,torch.bfloat16,2048,32,16,0.971435546875,0.1405,
torch_custom,torch.bfloat16,2048,32,16,0.980224609375,0.1987,
torch_custom,torch.bfloat16,2048,32,16,0.990234375,0.3563,
torch_custom,torch.bfloat16,2048,64,16,0.490234375,0.0121,
torch_custom,torch.bfloat16,2048,64,16,0.599609375,0.0159,
torch_custom,torch.bfloat16,2048,64,16,0.671875,0.0201,
torch_custom,torch.bfloat16,2048,64,16,0.7548828125,0.0283,
torch_custom,torch.bfloat16,2048,64,16,0.8232421875,0.0415,
torch_custom,torch.bfloat16,2048,64,16,0.87109375,0.0621,
torch_custom,torch.bfloat16,2048,64,16,0.9150390625,0.1006,
torch_custom,torch.bfloat16,2048,64,16,0.955078125,0.1934,
torch_custom,torch.bfloat16,2048,64,16,0.9677734375,0.2571,
torch_custom,torch.bfloat16,2048,64,16,0.9794921875,0.3602,
torch_custom,torch.bfloat16,2048,64,16,0.982421875,0.3985,
torch_custom,torch.bfloat16,2048,16,32,0.507080078125,,OOM
torch_custom,torch.bfloat16,2048,16,32,0.5943603515625,0.0029,
torch_custom,torch.bfloat16,2048,16,32,0.68328857421875,0.0038,
torch_custom,torch.bfloat16,2048,16,32,0.75933837890625,0.0051,
torch_custom,torch.bfloat16,2048,16,32,0.82183837890625,0.0069,
torch_custom,torch.bfloat16,2048,16,32,0.88104248046875,0.0111,
torch_custom,torch.bfloat16,2048,16,32,0.9200439453125,0.0168,
torch_custom,torch.bfloat16,2048,16,32,0.9476318359375,0.0262,
torch_custom,torch.bfloat16,2048,16,32,0.9697265625,0.0469,
torch_custom,torch.bfloat16,2048,16,32,0.98223876953125,0.0828,
torch_custom,torch.bfloat16,2048,16,32,0.9896240234375,0.1444,
torch_custom,torch.bfloat16,2048,32,32,0.497802734375,0.0048,
torch_custom,torch.bfloat16,2048,32,32,0.589111328125,0.0059,
torch_custom,torch.bfloat16,2048,32,32,0.6845703125,0.0077,
torch_custom,torch.bfloat16,2048,32,32,0.762451171875,0.0111,
torch_custom,torch.bfloat16,2048,32,32,0.8271484375,0.0155,
torch_custom,torch.bfloat16,2048,32,32,0.874267578125,0.0219,
torch_custom,torch.bfloat16,2048,32,32,0.924560546875,0.0386,
torch_custom,torch.bfloat16,2048,32,32,0.9521484375,0.0632,
torch_custom,torch.bfloat16,2048,32,32,0.96923828125,0.1043,
torch_custom,torch.bfloat16,2048,32,32,0.98193359375,0.1877,
torch_custom,torch.bfloat16,2048,32,32,0.989013671875,0.3004,
